Sample;Estimated;True;Error;Samples_Used
5525;[ 39.468 129.94    0.   ];[ 39.012 130.13    0.   ];0.494000000000002;[2880]
5526;[22.744 37.557  0.   ];[22.766 38.016  0.   ];0.45952693065803696;[643]
5527;[ 40.751 109.58    7.4  ];[ 40.784 110.13    7.4  ];0.5509891106001977;[754]
5528;[26.989 69.551  0.   ];[26.934 69.05   0.   ];0.5040099205372893;[1655]
5529;[ 42.376 148.8     3.7  ];[ 39.824 147.79    3.7  ];2.7445954164503075;[1016]
5530;[38.512 79.692  0.   ];[38.601 80.764  0.   ];1.07568815183584;[957]
5531;[ 64.565 102.99    0.   ];[ 61.946 104.1     0.   ];2.8445141940232954;[2974]
5532;[ 29.017 103.86    0.   ];[ 29.351 103.8     0.   ];0.33934643065752146;[589]
5533;[ 68.03 126.25   0.  ];[ 69.936 104.28    0.   ];22.0525222140235;[998]
5534;[25.674 89.41   0.   ];[25.718 89.906  0.   ];0.4979477884276717;[2875]
5535;[13.884 91.571  0.   ];[14.274 91.528  0.   ];0.39236335200933126;[1922]
5536;[ 59.193 133.43    0.   ];[ 58.39 132.87   0.  ];0.9789836566562274;[1257]
5537;[18.989 41.377  3.7  ];[18.955 40.945  3.7  ];0.43333589742831374;[276]
5538;[34.412 27.103  3.7  ];[34.657 23.257  3.7  ];3.853795661422645;[1598]
5539;[ 39.579 148.81    0.   ];[ 39.334 148.25    0.   ];0.6112487218800554;[1666]
5540;[16.381 29.626  3.7  ];[16.348 29.188  3.7  ];0.4392413914921978;[485]
5541;[44.429 71.77   7.4  ];[44.228 71.861  7.4  ];0.22063997824510792;[2818]
5542;[30.745 58.489  0.   ];[33.486 58.275  0.   ];2.7493411938135246;[1484]
5543;[ 28.57 139.59   0.  ];[ 27.656 140.      0.   ];1.0017464749126896;[197]
5544;[ 25.493 148.92    0.   ];[ 24.825 147.37    0.   ];1.687816340719554;[2987]
5545;[ 30.732 112.38    0.   ];[ 31.044 112.33    0.   ];0.3159810120877526;[2659]
5546;[ 22.386 110.29    3.7  ];[ 22.352 110.54    3.7  ];0.2523014070511695;[2564]
5547;[37.498 64.639 11.1  ];[37.542 65.199 11.1  ];0.5617259118110922;[2856]
5548;[ 45.653 129.7     0.   ];[ 43.246 126.54    0.   ];3.9723102849601104;[811]
5549;[ 50.679 135.86   11.1  ];[ 50.188 134.76   11.1  ];1.2046082350706597;[1866]
5550;[19.668 49.047  3.7  ];[19.835 50.887  3.7  ];1.8475629894539491;[2220]
5551;[ 40.082 107.25    3.7  ];[ 40.026 106.68    3.7  ];0.572744271032013;[837]
5552;[24.648 96.046  3.7  ];[24.671 96.393  3.7  ];0.34776141246549475;[2367]
5553;[39.325 70.448  7.4  ];[39.348 70.597  7.4  ];0.15076471735787553;[875]
5554;[ 44.84 111.4    0.  ];[ 42.333 112.48    0.   ];2.729734236148278;[2274]
5555;[57.188 73.44   7.4  ];[56.709 73.648  7.4  ];0.5222116429188444;[2683]
5556;[ 21.972 141.07    0.   ];[ 22.819 140.73    0.   ];0.9126932672042665;[1444]
5557;[ 23.589 116.8     0.   ];[ 23.723 117.17    0.   ];0.39351747102257534;[2091]
5558;[ 48.918 142.41    3.7  ];[ 48.817 142.77    3.7  ];0.3738997191761578;[2744]
5559;[ 10.629 111.96    0.   ];[ 12.791 111.71    0.   ];2.1764062120845002;[137]
5560;[ 41.118 111.93    0.   ];[ 41.096 111.62    0.   ];0.3107796647144109;[282]
5561;[37.787 68.026 11.1  ];[37.743 67.434 11.1  ];0.5936328831862318;[1320]
5562;[40.072 39.659  0.   ];[39.66  39.851  0.   ];0.45454152725576696;[2988]
5563;[ 25.718 103.94    3.7  ];[ 25.651 103.36    3.7  ];0.5838570030409826;[2739]
5564;[ 47.167 161.12    0.   ];[ 46.967 160.65    0.   ];0.5107837115648854;[285]
5565;[ 63.093 130.69    0.   ];[ 68.063 133.6     0.   ];5.7592534238388895;[834]
5566;[ 42.131 147.23    0.   ];[ 38.699 146.81    0.   ];3.4576037945374836;[1973]
5567;[ 45.185 121.94    7.4  ];[ 43.882 122.08    7.4  ];1.3104995230827103;[1377]
5568;[ 41.497 110.26   11.1  ];[ 44.339 110.52   11.1  ];2.8538682520396748;[1541]
5569;[46.19  80.977  3.7  ];[45.744 81.175  3.7  ];0.4879754092164845;[220]
5570;[ 27.735 102.37    3.7  ];[ 26.609 105.18    3.7  ];3.027205972509966;[704]
5571;[ 43.279 149.69    0.   ];[ 40.548 151.03    0.   ];3.0420323798408226;[2403]
5572;[22.119 67.642  3.7  ];[22.22  68.847  3.7  ];1.2092253718806911;[721]
5573;[39.783 19.518  0.   ];[39.348 19.704  0.   ];0.47309724158993144;[1624]
5574;[15.144 58.142  3.7  ];[15.155 58.425  3.7  ];0.283213700233581;[2568]
5575;[ 17.626 145.84    0.   ];[ 17.203 144.91    0.   ];1.0216794996475236;[1060]
5576;[22.789 38.448  0.   ];[20.749 37.072  0.   ];2.4606860831889965;[1971]
5577;[ 34.03 135.03   0.  ];[ 33.384 135.33    0.   ];0.7122611880483225;[498]
5578;[21.149 90.995  3.7  ];[21.205 91.555  3.7  ];0.5627930347827719;[1035]
5579;[ 44.294 118.63   11.1  ];[ 44.539 119.11   11.1  ];0.5389109388386972;[1277]
5580;[ 33.462 136.69    3.7  ];[ 33.261 136.25    3.7  ];0.4837364985195951;[1838]
5581;[ 42.376 148.8     3.7  ];[ 41.997 147.89    3.7  ];0.9857692427744151;[1016]
5582;[ 24.19 151.8    0.  ];[ 21.861 152.72    0.   ];2.504124797209592;[189]
5583;[ 34.565 126.77    3.7  ];[ 33.897 125.22    3.7  ];1.6878163407195672;[2628]
5584;[ 41.006 131.7     0.   ];[ 41.675 131.41    0.   ];0.7291508760194911;[2098]
5585;[ 18.92 128.93   0.  ];[ 18.485 129.02    0.   ];0.4442127868488283;[2009]
5586;[15.824 34.88   3.7  ];[15.735 33.946  3.7  ];0.9382307818442159;[2682]
5587;[ 61.645 111.56    0.   ];[ 60.508 112.07    0.   ];1.2461416452394132;[2520]
5588;[39.225 69.786 11.1  ];[39.325 70.805 11.1  ];1.0238950141494056;[975]
5589;[ 51.259 107.77    7.4  ];[ 52.585 108.18    7.4  ];1.3879394799486071;[903]
5590;[ 65.768 103.23    0.   ];[ 60.442 105.52    0.   ];5.797445644419615;[2888]
5591;[ 40.35 103.71   7.4 ];[ 40.383 104.25    7.4  ];0.5410073936648249;[3051]
5592;[ 48.518 108.91    7.4  ];[ 48.139 109.07    7.4  ];0.41138911021075564;[26]
5593;[48.73  79.878  3.7  ];[49.154 79.692  3.7  ];0.46300323972949503;[560]
5594;[35.437 41.414  3.7  ];[35.503 42.091  3.7  ];0.6802095265431085;[90]
5595;[ 22.308 105.78    0.   ];[ 23.333 109.3     0.   ];3.6662003491353237;[76]
5596;[ 48.25 130.96   0.  ];[ 47.358 126.58    0.   ];4.469906486717601;[1402]
5597;[36.618 19.518  0.   ];[36.351 19.635  0.   ];0.291509862611888;[193]
5598;[30.109 93.123  0.   ];[30.009 92.648  0.   ];0.4854121959736986;[797]
5599;[12.324 96.958  0.   ];[14.697 91.491  0.   ];5.959800164435045;[993]
5600;[53.188 76.422 11.1  ];[52.842 76.576 11.1  ];0.37872417403699143;[872]
5601;[ 44.829 128.32    7.4  ];[ 44.973 128.71    7.4  ];0.4157354928316935;[2992]
5602;[15.501 21.091  0.   ];[16.559 21.027  0.   ];1.059933960206957;[698]
5603;[ 65.768 103.23    0.   ];[ 61.545 105.05    0.   ];4.59849203543944;[2888]
5604;[ 17.538 121.88    3.7  ];[ 17.505 121.59    3.7  ];0.2918715470887758;[2373]
5605;[23.256 55.32   3.7  ];[22.799 55.357  3.7  ];0.45849536529827717;[1080]
5606;[64.054 33.941  0.   ];[63.831 33.413  0.   ];0.5731605359757471;[1287]
5607;[ 29.005 104.02    3.7  ];[ 28.849 103.17    3.7  ];0.8641967368602996;[294]
5608;[26.51  64.996  0.   ];[26.622 66.036  0.   ];1.0460133842355999;[2460]
5609;[17.617 70.954  3.7  ];[23.234 76.971  3.7  ];8.231341202987526;[300]
5610;[ 66.18 134.15   7.4 ];[ 62.914 135.55    7.4  ];3.5534146957539376;[1071]
5611;[ 14.228 120.33    0.   ];[ 14.44 122.08   0.  ];1.7627943725800805;[141]
5612;[ 40.114 143.5     3.7  ];[ 39.345 141.71    3.7  ];1.9481942921587592;[590]
5613;[ 25.506 122.51    3.7  ];[ 25.94 122.48   3.7 ];0.43503563072465795;[2760]
5614;[37.242 58.286  7.4  ];[37.754 61.748  7.4  ];3.499655411608402;[825]
5615;[67.764 73.739  0.   ];[56.308 67.322  0.   ];13.13079681512131;[2057]
5616;[ 22.319 104.      3.7  ];[ 22.375 104.55    3.7  ];0.5528435583417762;[1100]
5617;[ 47.235 134.47    7.4  ];[ 48.405 139.62    7.4  ];5.281230917125293;[1719]
5618;[ 14.853 113.28    0.   ];[ 12.779 130.23    0.   ];17.076415783178845;[2664]
5619;[28.605 83.623  0.   ];[29.051 80.694  0.   ];2.9627617183972137;[2531]
5620;[24.293 34.213  0.   ];[24.26  33.893  0.   ];0.3216970624671603;[600]
5621;[ 41.252 116.96    7.4  ];[ 41.04 113.82   7.4 ];3.147148550672498;[2604]
5622;[36.005 46.583  3.7  ];[36.194 37.531  3.7  ];9.053972884872142;[1104]
5623;[ 29.172 125.28    0.   ];[ 28.916 124.65    0.   ];0.6800264700730365;[2301]
5624;[38.802 18.557  0.   ];[36.874 19.405  0.   ];2.106249747774464;[1645]
5625;[ 34.854 144.56    3.7  ];[ 34.386 144.77    3.7  ];0.512956138475796;[2413]
5626;[ 23.433 122.59    3.7  ];[ 23.522 120.12    3.7  ];2.4716029211829302;[48]
5627;[ 41.364 107.81    3.7  ];[ 41.475 109.01    3.7  ];1.2051228153180105;[1213]
5628;[ 30.175 122.21    3.7  ];[ 32.348 122.07    3.7  ];2.1775052238743293;[2393]
5629;[ 30.977 137.16    0.   ];[ 31.322 137.02    0.   ];0.3723237838226231;[2392]
5630;[ 44.294 118.63   11.1  ];[ 43.625 117.64   11.1  ];1.1948476890382247;[1277]
5631;[43.17  81.068  3.7  ];[44.039 80.694  3.7  ];0.9460639513267568;[1617]
5632;[ 13.18 132.28   0.  ];[ 12.891 132.34    0.   ];0.2951626670160034;[1450]
5633;[19.222 69.621  3.7  ];[24.594 58.659  3.7  ];12.207531609625262;[1789]
5634;[14.208 59.811  3.7  ];[14.23  60.003  3.7  ];0.19325630649476894;[2475]
5635;[46.713 79.83   0.   ];[47.817 79.356  0.   ];1.2014541189741712;[1709]
5636;[ 46.813 110.55    7.4  ];[ 46.066 110.86    7.4  ];0.808770053847199;[637]
5637;[ 50.556 139.6     0.   ];[ 50.69 140.85   0.  ];1.257161882972913;[1606]
5638;[63.039 47.298  0.   ];[66.405 42.828  0.   ];5.595610422465094;[2869]
5639;[19.367 35.707  0.   ];[20.226 32.586  0.   ];3.237054525336268;[2702]
5640;[37.297 64.735  0.   ];[37.442 66.447  0.   ];1.7181295061781612;[172]
5641;[ 16.947 131.42    0.   ];[ 13.827 130.01    0.   ];3.423813663153996;[848]
5642;[ 24.58 150.     0.  ];[ 24.179 149.06    0.   ];1.0219593925396426;[2063]
5643;[ 39.646 141.91    0.   ];[ 39.446 141.49    0.   ];0.4651881339845102;[1686]
5644;[16.871 35.936  3.7  ];[16.827 35.376  3.7  ];0.5617259118110915;[2609]
5645;[26.287 62.921  0.   ];[26.354 63.471  0.   ];0.55406588055934;[623]
5646;[ 43.581 108.76   11.1  ];[ 43.336 108.2    11.1  ];0.6112487218800582;[265]
5647;[45.165 62.612  0.   ];[44.741 61.657  0.   ];1.0448928174698158;[941]
5648;[ 13.738 116.14    0.   ];[ 13.694 115.7     0.   ];0.4421945273293168;[1702]
5649;[32.049 57.187  0.   ];[31.09  57.267  0.   ];0.9623310241283922;[542]
5650;[ 32.381 136.57    0.   ];[ 32.737 136.42    0.   ];0.38631075573947316;[2039]
5651;[ 7.7114 20.051   0.    ];[ 6.7753 20.131   0.    ];0.9395122191861058;[776]
5652;[ 5.4821 60.9     0.    ];[ 5.549 61.614  0.   ];0.717127331789828;[1754]
5653;[39.369 89.368  7.4  ];[39.169 86.546  7.4  ];2.829078295134289;[3035]
5654;[ 50.679 135.86   11.1  ];[ 49.419 136.15   11.1  ];1.292942380773408;[1866]
5655;[ 46.411 128.69    0.   ];[ 46.89 128.49   0.  ];0.5190770655692608;[1883]
5656;[ 36.136 132.81    0.   ];[ 37.184 132.39    0.   ];1.129027900452421;[2243]
5657;[ 50.323 100.24    0.   ];[ 52.129 101.23    0.   ];2.0595475231224962;[2109]
5658;[ 22.743 107.55    3.7  ];[ 22.776 107.3     3.7  ];0.2521685943966855;[2591]
5659;[ 39.212 126.65    0.   ];[ 37.229 129.17    0.   ];3.2066632189863538;[937]
5660;[32.551 24.18   3.7  ];[32.45  23.059  3.7  ];1.1255407589243478;[1395]
5661;[ 48.673 138.13    7.4  ];[ 48.818 138.49    7.4  ];0.3881043674065118;[894]
5662;[ 44.639 133.3     0.   ];[ 46.79 133.86   0.  ];2.2227012844734637;[1474]
5663;[ 46.189 109.88    7.4  ];[ 47.036 109.53    7.4  ];0.916465493076525;[1493]
5664;[ 26.765 108.73    0.   ];[ 26.453 108.77    0.   ];0.3145536520214001;[2892]
5665;[42.724 57.091  0.   ];[43.092 57.918  0.   ];0.9051811973301249;[1507]
5666;[ 49.531 123.31    0.   ];[ 44.505 125.99    0.   ];5.6958823723809395;[1451]
5667;[36.15  21.107  0.   ];[33.364 19.283  0.   ];3.329980780725318;[434]
5668;[ 24.905 101.49    3.7  ];[ 24.905 101.41    3.7  ];0.0799999999999983;[1712]
5669;[22.778 25.54   0.   ];[22.254 25.566  0.   ];0.5246446416385068;[2491]
5670;[ 35.145 122.53    0.   ];[ 35.58 122.33   0.  ];0.4787744771810596;[631]
5671;[ 14.641 123.79    0.   ];[ 14.685 124.22    0.   ];0.43224530072632794;[1055]
5672;[39.548 60.499 11.1  ];[38.958 66.868 11.1  ];6.396269303273582;[2501]
5673;[ 38.164 147.15    3.7  ];[ 39.111 147.05    3.7  ];0.9522651941554887;[794]
5674;[ 40.572 121.73    3.7  ];[ 40.828 121.71    3.7  ];0.2567800615312656;[1800]
5675;[36.15  34.533  0.   ];[36.362 35.088  0.   ];0.5941119423139053;[1895]
5676;[ 58.635 131.4     0.   ];[ 58.078 131.66    0.   ];0.6146942329321057;[1597]
5677;[41.442 83.041  3.7  ];[41.008 83.228  3.7  ];0.4725727457228114;[1072]
5678;[29.987 57.699  3.7  ];[30.422 57.678  3.7  ];0.4355066015573151;[1076]
5679;[14.208 59.811  3.7  ];[15.233 60.105  3.7  ];1.0663306241499393;[2475]
5680;[20.649 56.323  0.   ];[25.675 53.661  0.   ];5.687435274356974;[2437]
5681;[27.825 67.023  0.   ];[27.78  66.458  0.   ];0.5667892024377292;[144]
5682;[45.622 38.464  0.   ];[44.697 39.03   0.   ];1.0844265765832177;[2258]
5683;[ 27.177 138.77    0.   ];[ 27.868 138.48    0.   ];0.7493870828884165;[1087]
5684;[ 63.907 127.94    0.   ];[ 69.813 125.51    0.   ];6.386371113551109;[1618]
5685;[39.782 90.669 11.1  ];[39.882 91.8   11.1  ];1.1354122599302865;[550]
5686;[38.122 71.84  11.1  ];[38.077 71.328 11.1  ];0.513973734737487;[380]
5687;[ 42.299 121.62    0.   ];[ 42.823 121.4     0.   ];0.5683097746827873;[3083]
5688;[19.222 69.621  3.7  ];[19.166 69.045  3.7  ];0.578715819725012;[1789]
5689;[18.364 60.057  3.7  ];[18.431 60.83   3.7  ];0.7758981891975223;[1234]
5690;[ 40.114 143.5     3.7  ];[ 37.395 145.43    3.7  ];3.3343456629449792;[590]
5691;[ 50.109 171.84    0.   ];[ 48.616 168.38    0.   ];3.7683748486582465;[1154]
5692;[39.77  95.326  7.4  ];[39.815 95.833  7.4  ];0.5089931237256595;[1942]
5693;[ 29.763 118.99    0.   ];[ 30.476 120.4     0.   ];1.5800218352921667;[899]
5694;[64.677 63.785  0.   ];[63.206 64.409  0.   ];1.5978789065508132;[533]
5695;[24.482 36.421  0.   ];[22.8   42.027  0.   ];5.8528933016073355;[1529]
5696;[ 19.42 143.84   0.  ];[ 19.276 143.52    0.   ];0.3509073951913755;[2328]
5697;[ 66.18 134.15   7.4 ];[ 67.004 132.9     7.4  ];1.497155970498731;[1071]
5698;[ 44.74 125.14  11.1 ];[ 44.918 125.56   11.1  ];0.45616225183590153;[2951]
5699;[ 37.786 121.37    0.   ];[ 37.318 121.57    0.   ];0.5089440047785205;[761]
5700;[37.443 13.41   0.   ];[37.119 13.554  0.   ];0.3545588808646581;[2361]
5701;[27.201 78.193  3.7  ];[27.647 78.161  3.7  ];0.4471465084287229;[1737]
5702;[19.925 48.562  0.   ];[17.841 48.231  3.7  ];4.259415100691643;[1221]
5703;[14.474 90.413  0.   ];[14.508 90.835  0.   ];0.4233674526932809;[909]
5704;[23.279 27.199  0.   ];[22.934 27.236  0.   ];0.3469783854939658;[1936]
5705;[25.184 68.319  0.   ];[25.106 67.236  0.   ];1.0858052311533577;[1934]
5706;[ 36.136 138.28    0.   ];[ 35.389 138.62    0.   ];0.8207368640435265;[1845]
5707;[35.426 29.098  0.   ];[35.169 28.537  0.   ];0.6170656367032623;[1435]
5708;[ 61.545 104.28    0.   ];[ 62.269 104.74    0.   ];0.8577738629732136;[818]
5709;[ 47.425 137.7     7.4  ];[ 47.258 137.27    7.4  ];0.4612905808706477;[2916]
5710;[ 40.816 150.19    3.7  ];[ 41.017 150.66    3.7  ];0.5111760949027244;[695]
5711;[ 26.453 105.57    0.   ];[ 26.509 104.26    0.   ];1.311196400239098;[362]
5712;[ 20.679 152.48    0.   ];[ 20.557 152.23    0.   ];0.27817979797246234;[750]
5713;[ 72.509 126.98    0.   ];[ 72.755 127.58    0.   ];0.6484720502843517;[435]
5714;[ 25.071 131.48    0.   ];[ 29.094 125.19    0.   ];7.466500452018997;[2131]
5715;[61.323 72.72   7.4  ];[61.668 72.576  7.4  ];0.37384622507121934;[1379]
5716;[ 8.5793 97.07    0.    ];[ 8.4122 95.107   0.    ];1.9700993401349018;[2656]
5717;[35.258 59.299  0.   ];[30.578 59.689  0.   ];4.696221885728999;[851]
5718;[ 9.8498 90.595   0.    ];[ 9.7941 89.944   0.    ];0.6533785196958919;[105]
5719;[ 21.304 137.01    0.   ];[ 21.438 137.31    0.   ];0.32856658381522447;[2338]
5720;[ 41.865 115.98    7.4  ];[ 41.976 116.24    7.4  ];0.2827030243913118;[49]
5721;[49.566 77.995 11.1  ];[53.444 75.606 11.1  ];4.554800215157636;[2577]
5722;[37.509 78.257  3.7  ];[37.386 76.859  3.7  ];1.403400513039677;[2056]
5723;[ 27.7 151.9   0. ];[ 26.229 150.63    0.   ];1.9433839044306265;[389]
5724;[37.509 78.257  3.7  ];[37.442 77.43   3.7  ];0.8297095877474221;[2056]
5725;[35.158 51.581  0.   ];[36.618 51.8    0.   ];1.4763336343794378;[324]
5726;[19.913 77.281  3.7  ];[20.214 60.974  3.7  ];16.309777742201156;[1877]
5727;[28.315 99.385  0.   ];[28.359 99.823  0.   ];0.4402044979324833;[1292]
5728;[41.431 84.946 11.1  ];[41.275 84.615 11.1  ];0.36591939003010165;[332]
5729;[ 46.242 162.87    0.   ];[ 46.688 163.9     0.   ];1.122415252925586;[2950]
5730;[ 48.472 135.18    0.   ];[ 47.904 135.45    0.   ];0.628906988353594;[2762]
5731;[ 17.626 145.84    0.   ];[ 21.103 141.41    0.   ];5.631556534387279;[1060]
5732;[ 68.532 104.36    3.7  ];[ 68.933 104.19    3.7  ];0.43554678279148035;[727]
5733;[29.096 57.747  3.7  ];[28.16 55.88  3.7 ];2.08848868802299;[3033]
5734;[19.913 77.281  3.7  ];[20.259 61.508  3.7  ];15.776794509658801;[1877]
5735;[ 25.606 131.24    0.   ];[ 26.118 131.      0.   ];0.5654591055063144;[494]
5736;[ 13.738 116.14    0.   ];[ 13.605 114.96    0.   ];1.1874716838729318;[1702]
5737;[27.658 74.971  0.   ];[27.702 75.387  0.   ];0.41832045132887946;[2516]
5738;[ 24.168 145.86    0.   ];[ 23.833 145.07    0.   ];0.8580938177146091;[660]
5739;[22.677 59.107  0.   ];[23.29  59.059  0.   ];0.6148764103460139;[1423]
5740;[34.412 27.103  3.7  ];[33.865 26.046  3.7  ];1.1901504106624512;[1598]
5741;[32.996 29.263  3.7  ];[33.13  30.906  3.7  ];1.648455337581213;[497]
5742;[ 19.143 109.7     0.   ];[ 18.697 109.74    0.   ];0.44779012941332313;[676]
5743;[ 48.203 167.42    0.   ];[ 49.106 165.63    0.   ];2.0048713175662844;[1202]
5744;[57.133 76.224  3.7  ];[55.45  76.955  3.7  ];1.8348978173184445;[2484]
5745;[27.958 95.577  0.   ];[27.568 91.491  0.   ];4.104570135836393;[2021]
5746;[ 28.793 110.19    0.   ];[ 29.986 109.86    0.   ];1.2378000646307958;[2829]
5747;[ 61.221 132.58    0.   ];[ 64.553 128.55    0.   ];5.229065308446627;[2592]
5748;[34.913 40.075  0.   ];[35.347 39.867  0.   ];0.4812691554629346;[1586]
5749;[36.15  34.533  0.   ];[36.038 34.266  0.   ];0.28953928921651034;[1895]
5750;[ 8.7464 99.001   0.    ];[ 8.4679 95.763   0.    ];3.249954807378096;[466]
5751;[37.766 38.678  0.   ];[38.757 38.192  0.   ];1.1037558606865907;[2036]
5752;[ 10.573 126.79    0.   ];[ 10.84 130.1    0.  ];3.3207512704205837;[2280]
5753;[ 53.665 145.48    0.   ];[ 54.378 145.18    0.   ];0.7735431468250438;[1241]
5754;[ 7.1542 21.614   0.    ];[ 3.7665 21.827   0.    ];3.3943895312706824;[1635]
5755;[27.134 59.977  0.   ];[27.569 59.939  0.   ];0.436656615660405;[1653]
5756;[ 23.768 111.85    3.7  ];[ 24.091 111.71    3.7  ];0.3520355095725436;[1470]
5757;[ 5.0256 31.738   0.    ];[ 5.2262 34.213   0.    ];2.4831160585039127;[2421]
5758;[ 53.232 107.56   11.1  ];[ 53.599 107.41   11.1  ];0.3964706798743127;[3050]
5759;[25.674 89.41   0.   ];[25.585 88.445  0.   ];0.9690954545347978;[2875]
5760;[27.178 87.378  0.   ];[28.582 83.409  0.   ];4.210009144883173;[423]
5761;[ 12.345 111.76    0.   ];[ 11.911 111.81    0.   ];0.43687069025055986;[480]
5762;[18.955 32.138  0.   ];[21.173 27.407  0.   ];5.225120572771501;[2390]
5763;[67.574 75.056  0.   ];[67.507 74.896  0.   ];0.17346181135915184;[1896]
5764;[ 5.315 58.851  0.   ];[ 7.9336 67.226   0.    ];8.77483281664101;[2120]
5765;[ 17.315 121.36    3.7  ];[ 16.869 121.39    3.7  ];0.44700782990905363;[3023]
5766;[42.111 86.386 11.1  ];[41.699 85.527 11.1  ];0.95269354988894;[1275]
5767;[ 47.837 145.22   11.1  ];[ 53.877 138.77   11.1  ];8.836520808553548;[2503]
5768;[56.554 18.317  0.   ];[52.609 20.056  0.   ];4.311281248074637;[1328]
5769;[35.437 41.414  3.7  ];[35.615 43.393  3.7  ];1.986988928001361;[90]
5770;[ 20.69 153.33   0.  ];[ 21.069 153.17    0.   ];0.4113891102107667;[174]
5771;[25.084 47.276  0.   ];[25.173 48.402  0.   ];1.1295118414607235;[1238]
5772;[ 53.665 145.48    0.   ];[ 56.039 142.98    0.   ];3.447589882802189;[1241]
5773;[23.491 25.166  0.   ];[23.446 24.857  0.   ];0.31225950746134296;[1664]
5774;[19.266 85.191  0.   ];[20.381 85.095  0.   ];1.1191251047135014;[2034]
5775;[ 48.673 138.13    7.4  ];[ 48.528 137.75    7.4  ];0.4067247226319018;[894]
5776;[ 28.926 138.03    0.   ];[ 29.639 137.73    0.   ];0.7735431468250548;[951]
5777;[34.824 50.439  3.7  ];[34.879 51.058  3.7  ];0.6214386534485923;[1214]
5778;[35.927 34.741  3.7  ];[35.325 40.091  3.7  ];5.383762996269432;[2182]
5779;[26.098 61.044  0.   ];[26.142 61.508  0.   ];0.46608153793087037;[2938]
5780;[40.786 16.098  0.   ];[41.064 16.786  0.   ];0.7420431254314014;[3074]
5781;[38.902 64.473  7.4  ];[39.158 69.178  7.4  ];4.711959358907925;[2320]
5782;[  9.2699 105.11     0.    ];[ 10.875 103.11    0.   ];2.56443873196456;[1182]
5783;[39.57  92.808  0.   ];[39.592 93.139  0.   ];0.3317303121512904;[284]
5784;[ 32.214 137.94    0.   ];[ 32.615 142.16    0.   ];4.239009436177277;[2953]
5785;[20.95  55.501  3.7  ];[18.52  61.833  3.7  ];6.7822654032410155;[1920]
5786;[ 5.0256 31.738   0.    ];[ 5.1371 33.029   0.    ];1.2958060232920705;[2421]
5787;[39.303 77.515  7.4  ];[39.158 77.254  7.4  ];0.2985732740886173;[2907]
5788;[ 41.206 148.97    0.   ];[ 39.824 149.37    0.   ];1.4387230449256097;[1698]
5789;[33.386 33.872  3.7  ];[35.08  32.725  3.7  ];2.045787134576807;[1786]
5790;[12.324 96.958  0.   ];[13.438 96.862  0.   ];1.1181287940125693;[993]
5791;[ 60.609 103.88    7.4  ];[ 58.269 105.86    7.4  ];3.0652895458667575;[120]
5792;[ 34.487 130.32    3.7  ];[ 33.897 128.95    3.7  ];1.4916433890176353;[639]
5793;[ 37.719 123.62    3.7  ];[ 36.939 123.95    3.7  ];0.8469356528095867;[1701]
5794;[ 43.302 133.21    0.   ];[ 47.135 133.69    0.   ];3.862937871620508;[291]
5795;[36.74  39.014  3.7  ];[35.046 53.016  3.7  ];14.104100113087679;[2278]
5796;[ 7.0423 56.36    0.    ];[ 7.0869 56.904   0.    ];0.5458252101176753;[675]
